,year,url,type,list index out of range TIME,'Bidder',"Could not get first item for //table[@cellpadding=""3""] query of class XpathSelector INFO",local variable 'df' referenced before assignment,1 TIME,Connection Faild,"can only concatenate str (not ""float"") to str"
875,2002,https://www.bairdauction.com/pma/results/Suamico.WI.GOs.02.AON/bid_summary.html,Bond,,,,,,1.0,
876,2003,https://www.bairdauction.com/pma/results/Onalaska.WI.GO.Notes.03.AON/bid_summary.html,Bond,,,,,,1.0,
877,2002,https://www.bairdauction.com/pma/results/Milwaukee.GOPromNotes.02B2.AON/bid_summary.html,Bond,,,,,,1.0,
878,2003,https://www.bairdauction.com/pma/results/Moraine.Park.TCD.GO.03.04.AON/bid_summary.html,Bond,,,,,,1.0,
879,2003,https://www.bairdauction.com/pma/results/EllsworthCSD.WI.TGORs.03.AON/bid_summary.html,Bond,,,,,,1.0,
880,2003,https://www.bairdauction.com/pma/results/Milwaukee.WI.GOProms.03N2/bid_summary.html,Bond,,,,,,1.0,
881,2003,https://www.bairdauction.com/pma/results/WaukeshaCountyATCD.WI.GOProms.03/bid_summary.html,Bond,,,,,,1.0,
882,2002,https://www.bairdauction.com/pma/results/MorainePark.TCD.GO.Notes.02.03A.AON/bid_summary.html,Bond,,,,,,1.0,
883,2000,https://www.pfmauction.com/pma/results/Colorado.RTD.RB.2000A.AON/bid_summary.html,Bond,,1.0,,,,,
884,2000,https://www.pfmauction.com/pma/results/Union.Chadds.SD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
885,2000,https://www.muniauction.com/pma/results/SantaCruz.Cnty.CA.TRAN.AON/bid_summary.html,Note,,,1.0,,,,
886,2000,https://www.muniauction.com/pma/results/SantaCruz.Cnty.CA.TRAN.AON/bid_summary.html,Note,,,,1.0,,,
887,2000,https://www.muniauction.com/pma/results/Alaska.Muni.Bond.Bank.GO.00D.AON/bid_summary.html,Bond,,1.0,,,,,
888,2000,https://www.muniauction.com/pma/results/Knoxville.TN.GO.AON/bid_summary.html,Bond,,1.0,,,,,
889,2000,https://www.muniauction.com/pma/results/Alaska.Bond.Bank.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
890,2000,https://www.pfmauction.com/pma/results/North.Clarion.Co.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
891,2000,https://www.muniauction.com/pma/results/AlbanyAirport.00B.AON/bid_summary.html,Bond,,1.0,,,,,
892,2000,https://www.muniauction.com/pma/results/Michigan.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
893,2000,https://www.pfmauction.com/pma/results/Union.City.ASD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
894,2000,https://www.muniauction.com/pma/results/Oakland.CA.GOs.2000D.2000E.AON/bid_summary.html,Bond,,1.0,,,,,
895,2000,https://www.muniauction.com/pma/results/Oregon.Bond.Bank.RBs.2000.B.AON/bid_summary.html,Bond,,1.0,,,,,
896,2000,https://www.pfmauction.com/pma/results/LowerMorelandTwpSD.GO.00.AON/bid_summary.html,Bond,,1.0,,,,,
897,2000,https://www.muniauction.com/pma/results/Milwaukee.RANs.2000A/bid_summary.html,Note,,,1.0,,,,
898,2000,https://www.muniauction.com/pma/results/Milwaukee.RANs.2000A/bid_summary.html,Note,,,,1.0,,,
899,2000,https://www.pfmauction.com/pma/results/Littlestown.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
900,2000,https://www.muniauction.com/pma/results/SanFran.RFA.2000B.AON/bid_summary.html,Bond,,1.0,,,,,
901,2000,https://www.pfmauction.com/pma/results/Mechanicsburg.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
902,2000,https://www.muniauction.com/pma/results/Tennessee.LDA.BANs.2000A.AON/bid_summary.html,Note,,1.0,,,,,
903,2000,https://www.pfmauction.com/pma/results/Cheltenham.Township.SD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
904,2000,https://www.knnauction.com/pma/results/Fresno.CA.Revs.00.AON/bid_summary.html,Bond,,1.0,,,,,
905,2000,https://www.pfmauction.com/pma/results/Austin.TX.CertificatesObligation.2000.AON/bid_summary.html,Bond,,1.0,,,,,
906,2000,https://www.muniauction.com/pma/results/Sonoma.CA.2000.COPs.AON/bid_summary.html,Bond,,1.0,,,,,
907,2000,https://www.pfmauction.com/pma/results/Hempfield.SD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
908,2000,https://www.pfmauction.com/pma/results/ChesterWater.Rev.00.AON/bid_summary.html,Bond,,1.0,,,,,
909,2000,https://www.pfmauction.com/pma/results/NorthernLebanon.SD.PA.GONs.00.AON/bid_summary.html,Note,,1.0,,,,,
910,2000,https://www.muniauction.com/pma/results/Davis.RDA.00.AON/bid_summary.html,Bond,,1.0,,,,,
911,2000,https://www.muniauction.com/pma/results/Alaska.Muni.Bond.Bank.GO.00F.Tax.AON/bid_summary.html,Bond,,1.0,,,,,
912,2000,https://www.muniauction.com/pma/results/San.Diego.CA.TAN.00.AON/bid_summary.html,Note,,,1.0,,,,
913,2000,https://www.muniauction.com/pma/results/San.Diego.CA.TAN.00.AON/bid_summary.html,Note,,,,1.0,,,
914,2000,https://www.muniauction.com/pma/results/New.Haven.Conn.GOs.2000B.AON/bid_summary.html,Bond,,1.0,,,,,
915,2000,https://www.muniauction.com/pma/results/ParkCity.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
916,2000,https://www.muniauction.com/pma/results/Fargo.ND.Ref.Imp.2000A.AON/bid_summary.html,Bond,,1.0,,,,,
917,2000,https://www.pfmauction.com/pma/results/UpperDublinSD.GO.00.AON/bid_summary.html,Bond,,1.0,,,,,
918,2000,https://www.pfmauction.com/pma/results/SanBernardinoCnty.CA.TRAN.AON/bid_summary.html,Note,,,1.0,,,,
919,2000,https://www.pfmauction.com/pma/results/SanBernardinoCnty.CA.TRAN.AON/bid_summary.html,Note,,,,1.0,,,
920,2000,https://www.pfmauction.com/pma/results/Austin.TX.Ref.Revs.00.AON/bid_summary.html,Bond,,1.0,,,,,
921,2000,https://www.muniauction.com/pma/results/LongBeach.USD.CA.GO.AON/bid_summary.html,Bond,,1.0,,,,,
922,2000,https://www.pfmauction.com/pma/results/Pittsburgh.SD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
923,2000,https://www.pfmauction.com/pma/results/FranklinRegional.SD.PA.GO.00.AON/bid_summary.html,Bond,,1.0,,,,,
924,2000,https://www.speerauction.com/pma/results/Orland.Park.IL.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
925,2000,https://www.muniauction.com/pma/results/Michigan.State.Bldg.Auth.RB.00I.AON/bid_summary.html,Bond,,1.0,,,,,
926,2000,https://www.muniauction.com/pma/results/Passaic.Hsng.Auth.RRB.A-1.A-2.AON/bid_summary.html,Bond,,1.0,,,,,
927,2000,https://www.muniauction.com/pma/results/Milwaukee.GO.ShortTermPromNotes.Series.A0/bid_summary.html,Note,,1.0,,,,,
928,2000,https://www.muniauction.com/pma/results/Rocklin.CA.Ref.00.AON/bid_summary.html,Bond,,1.0,,,,,
929,2000,https://www.pfmauction.com/pma/results/Springfield.Township.SD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
930,2000,https://www.muniauction.com/pma/results/SantaCruzCntyRDA.TAB.Tax.00B.AON/bid_summary.html,Bond,,1.0,,,,,
931,2000,https://www.knnauction.com/pma/results/Alameda.and.ContraCosta.Cnty.BOE.TRANs.AON/bid_summary.html,Note,,1.0,,,,,
932,2000,https://www.pfmauction.com/pma/results/LeeCounty.FL.Revs.00.AON/bid_summary.html,Bond,,1.0,,,,,
933,2000,https://www.pfmauction.com/pma/results/Wilmington.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
934,2000,https://www.pfmauction.com/pma/results/SouthYork.SD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
935,2000,https://www.muniauction.com/pma/results/Antioch.Development.AON/bid_summary.html,Bond,,1.0,,,,,
936,2000,https://www.muniauction.com/pma/results/Corona.LeaseRevs.00.AON/bid_summary.html,Bond,,1.0,,,,,
937,2000,https://www.muniauction.com/pma/results/State.College.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
938,2000,https://www.muniauction.com/pma/results/WestContraCostaUSD.CA.GOs/bid_summary.html,Bond,,1.0,,,,,
939,2000,https://www.pfmauction.com/pma/results/Mt.Lebanon.SD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
940,2000,https://www.knnauction.com/pma/results/California.TRAN.Pool.1.TRANs.AON/bid_summary.html,Note,,1.0,,,,,
941,2000,https://www.knnauction.com/pma/results/California.TRAN.Pool.3.TRANs.AON/bid_summary.html,Note,,1.0,,,,,
942,2000,https://www.muniauction.com/pma/results/Denver.Col.COPs.00.AON/bid_summary.html,Bond,,1.0,,,,,
943,2000,https://www.pfmauction.com/pma/results/StateCollege.ASD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
944,2000,https://www.muniauction.com/pma/results/Alaska.Muni.Bond.Bank.GO.00E.AON/bid_summary.html,Bond,,1.0,,,,,
945,2000,https://www.pfmauction.com/pma/results/Northampton.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
946,2000,https://www.pfmauction.com/pma/results/Austin.TX.PublicImprovementBonds.2000.AON/bid_summary.html,Bond,,1.0,,,,,
947,2000,https://www.muniauction.com/pma/results/Houston.TX.TRAN.AON/bid_summary.html,Note,,,1.0,,,,
948,2000,https://www.muniauction.com/pma/results/Houston.TX.TRAN.AON/bid_summary.html,Note,,,,1.0,,,
949,2000,https://www.muniauction.com/pma/results/Alaska.Housing.Fin.Corp.A-1.Non-AMT.AON/bid_summary.html,Bond,,1.0,,,,,
950,2000,https://www.muniauction.com/pma/results/RDA.ElPasoDeRobles.AON/bid_summary.html,Bond,,1.0,,,,,
951,2000,https://www.pfmauction.com/pma/results/East.Stroudsburg.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
952,2000,https://www.pfmauction.com/pma/results/AvonGrove.SD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
953,2000,https://www.pfmauction.com/pma/results/East.Pennsboro.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
954,2000,https://www.muniauction.com/pma/results/SanFran.RFA.2000A.AON/bid_summary.html,Bond,,1.0,,,,,
955,2000,https://www.pfmauction.com/pma/results/Delaware.Valley.SD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
956,2000,https://www.muniauction.com/pma/results/Milwaukee.ShortTerm.RANs.2000B/bid_summary.html,Note,,,1.0,,,,
957,2000,https://www.muniauction.com/pma/results/Milwaukee.ShortTerm.RANs.2000B/bid_summary.html,Note,,,,1.0,,,
958,2000,https://www.pfmauction.com/pma/results/Knoxville.TN.BAN.AON/bid_summary.html,Note,,,1.0,,,,
959,2000,https://www.pfmauction.com/pma/results/Knoxville.TN.BAN.AON/bid_summary.html,Note,,,,1.0,,,
960,2000,https://www.pfmauction.com/pma/results/Boca.Raton.Florida.GO.00.AON/bid_summary.html,Bond,,1.0,,,,,
961,2000,https://www.pfmauction.com/pma/results/E.Stroudsburg.ASD.GOs.01.AON/bid_summary.html,Bond,,1.0,,,,,
962,1997,https://www.muniauction.com/pma/results/1997.Pittsburgh.GOBonds/best_bids.html,Bond,,,1.0,,,,
963,1997,https://www.muniauction.com/pma/results/1997.Pittsburgh.GOBonds/best_bids.html,Bond,1.0,,,,,,
964,1997,https://www.muniauction.com/pma/results/1997.Pittsburgh.GOBonds/best_bids.html,Bond,,,,1.0,,,
965,2000,https://www.pfmauction.com/pma/results/Glendale.Calif.Elec.Rev.Bonds.00.AON/bid_summary.html,Bond,,1.0,,,,,
966,2000,https://www.muniauction.com/pma/results/New.Haven.Conn.GOs.2000C.AON/bid_summary.html,Bond,,1.0,,,,,
967,2000,https://www.muniauction.com/pma/results/SantaCruzCntyRDA.TAB.00A.AON/bid_summary.html,Bond,,1.0,,,,,
968,2000,https://www.muniauction.com/pma/results/Clark.CntySD.NV.GO.00B.AON/bid_summary.html,Bond,,1.0,,,,,
969,2000,https://www.muniauction.com/pma/results/Alaska.Housing.Fin.Corp.A-2.AMT.AON/bid_summary.html,Bond,,1.0,,,,,
970,2000,https://www.pfmauction.com/pma/results/UpperDauphin.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
971,2000,https://www.muniauction.com/pma/results/RDA.ChulaVista.AON/bid_summary.html,Bond,,1.0,,,,,
972,2000,https://www.muniauction.com/pma/results/Germantown.TN.GO.00.AON/bid_summary.html,Bond,,1.0,,,,,
973,2000,https://www.muniauction.com/pma/results/Corvallis.OR.RBs.2000A.AON/bid_summary.html,Bond,,1.0,,,,,
974,2000,https://www.pfmauction.com/pma/results/Oswayo.Valley.SD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
975,2000,https://www.muniauction.com/pma/results/Denver.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
976,2000,https://www.muniauction.com/pma/results/Brevard.Cnty.FL.RBs.00.AON/bid_summary.html,Bond,,1.0,,,,,
977,2000,https://www.muniauction.com/pma/results/KansasCity.GOs.2000A.AON/bid_summary.html,Bond,,1.0,,,,,
978,2000,https://www.muniauction.com/pma/results/Slippery.Rock.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
979,2000,https://www.pfmauction.com/pma/results/Catasauqua.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
980,2000,https://www.speerauction.com/pma/results/Glenview.Park.District.IL.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
981,2000,https://www.muniauction.com/pma/results/Chula.Vista.COPs.SerA.00.AON/bid_summary.html,Bond,,1.0,,,,,
982,2000,https://www.pfmauction.com/pma/results/WestChester.ASD.PA.GO.00.AON/bid_summary.html,Bond,,1.0,,,,,
983,2000,https://www.muniauction.com/pma/results/Alaska.Muni.Bond.Bank.GO.00B.AON/bid_summary.html,Bond,,1.0,,,,,
984,2000,https://www.knnauction.com/pma/results/Fremont.RA.CA.TAB.00.AON/bid_summary.html,Bond,,1.0,,,,,
985,2000,https://www.speerauction.com/pma/results/Decatur.IL.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
986,2000,https://www.muniauction.com/pma/results/Fargo.Refnd.00.AON/bid_summary.html,Bond,,1.0,,,,,
987,2000,https://www.muniauction.com/pma/results/Alaska.Muni.Bond.Bank.RB.00B.AON/bid_summary.html,Bond,,1.0,,,,,
988,2000,https://www.muniauction.com/pma/results/Milwaukee.GO.2000.C0.AON/bid_summary.html,Note,,1.0,,,,,
989,2000,https://www.muniauction.com/pma/results/New.Haven.Conn.GOs.2000A.AON/bid_summary.html,Bond,,1.0,,,,,
990,2000,https://www.pfmauction.com/pma/results/Jersey.Shore.ASD.GOs.2000.AON/bid_summary.html,Bond,,1.0,,,,,
991,2000,https://www.speerauction.com/pma/results/GailBorden.PLD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
992,2000,https://www.speerauction.com/pma/results/GailBorden.PLD.GOs.00B.AON/bid_summary.html,Bond,,1.0,,,,,
993,2000,https://www.muniauction.com/pma/results/ConnecticutResources.LienRefundingBonds.00.AON/bid_summary.html,Bond,,1.0,,,,,
994,2000,https://www.pfmauction.com/pma/results/Northern.York.Co.SD.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
995,2000,https://www.knnauction.com/pma/results/California.TRAN.Pool.2.TRANs.AON/bid_summary.html,Note,,1.0,,,,,
996,2000,https://www.muniauction.com/pma/results/WestContraCostaUSD.CA.TRAN/bid_summary.html,Note,,,1.0,,,,
997,2000,https://www.muniauction.com/pma/results/WestContraCostaUSD.CA.TRAN/bid_summary.html,Note,,,,1.0,,,
998,2000,https://www.muniauction.com/pma/results/PitkinCounty.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
999,2000,https://www.pfmauction.com/pma/results/Lakeview.SD.GO.00.AON/bid_summary.html,Bond,,1.0,,,,,
1000,2000,https://www.muniauction.com/pma/results/SantaCruz.Redevelopment.00.AON/bid_summary.html,Bond,,1.0,,,,,
1001,2000,https://www.muniauction.com/pma/results/Milwaukee.GO.2000.R.AON/bid_summary.html,Bond,,1.0,,,,,
1002,2000,https://www.pfmauction.com/pma/results/Mifflin.Co.ASD.PA.GOs.00.AON/bid_summary.html,Bond,,1.0,,,,,
1003,2007,https://www.knnauction.com/pma/results/07.TRAN.Pool.2/bid_summary.html,Note,,1.0,,,,,
1004,2007,https://www.knnauction.com/pma/results/07.TRAN.Pool.1/bid_summary.html,Note,,1.0,,,,,
1005,2002,https://www.speerauction.com/pma/results/Central.Lake.CntyJAWA.RBs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1006,2002,https://www.pfmauction.com/pma/results/MechanicsburgASD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1007,2002,https://www.speerauction.com/pma/results/Vernon.Hills.IL.02.AON/bid_summary.html,Bond,,1.0,,,,,
1008,2002,https://www.pfmauction.com/pma/results/SpringfieldTwpSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1009,2002,https://www.muniauction.com/pma/results/Anderson.IN.RBs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1010,2002,https://www.pfmauction.com/pma/results/Middlesex.Twp.Muni.Auth.GRBs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1011,2002,https://www.muniauction.com/pma/results/Chula.Vista.CA.02.COPs.AON/bid_summary.html,Bond,,1.0,,,,,
1012,2002,https://www.speerauction.com/pma/results/FoxValleyPD.IL.GOs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1013,2002,https://www.pfmauction.com/pma/results/Central.DauphinSD.GO.Notes.02AA.AON/bid_summary.html,Bond,,1.0,,,,,
1014,2002,https://www.speerauction.com/pma/results/OrlandPark.IL.GO.02C.AON/bid_summary.html,Bond,,1.0,,,,,
1015,2002,https://www.muniauction.com/pma/results/Ft.Lauderdale.GORs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1016,2002,https://www.pfmauction.com/pma/results/East.PennSD.GOs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1017,2002,https://www.muniauction.com/pma/results/WestContraCosta.USD.GOs.00B.AON/bid_summary.html,Bond,,1.0,,,,,
1018,2002,https://www.pfmauction.com/pma/results/LebanonSD.03.AON/bid_summary.html,Bond,,1.0,,,,,
1019,2002,https://www.pfmauction.com/pma/results/NeshannockTwp.SD.GO.02.AON/bid_summary.html,Bond,,1.0,,,,,
1020,2002,https://www.muniauction.com/pma/results/San.Diego.Cnty.Wtr.Auth.COPs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1021,2002,https://www.knnauction.com/pma/results/San.Diego.PFFA.LRBs.02B.AON/bid_summary.html,Bond,,1.0,,,,,
1022,2002,https://www.speerauction.com/pma/results/Comm.Cons.SD.No.34.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1023,2002,https://www.muniauction.com/pma/results/State.College.Boro.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1024,2002,https://www.pfmauction.com/pma/results/East.PennSD.GOs.02AAA.AON/bid_summary.html,Bond,,1.0,,,,,
1025,2002,https://www.nsiauction.com/pma/results/Pillager.ISD.116.MN.02.AON/bid_summary.html,Bond,,1.0,,,,,
1026,2002,https://www.pfmauction.com/pma/results/KeystoneSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1027,2002,https://www.pfmauction.com/pma/results/York.Twp.02.AON/bid_summary.html,Bond,,1.0,,,,,
1028,2002,https://www.pfmauction.com/pma/results/ShikellamySD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1029,2002,https://www.speerauction.com/pma/results/Lisle.PD.IL.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1030,2002,https://www.muniauction.com/pma/results/Jefferson.Cnty.CO.RRBs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1031,2002,https://www.muniauction.com/pma/results/Anderson.IN.SWRev.02/bid_summary.html,Bond,,1.0,,,,,
1032,2002,https://www.pfmauction.com/pma/results/West.ChesterASD.GOs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1033,2002,https://www.pfmauction.com/pma/results/Bedford.Twp.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1034,2002,https://www.pfmauction.com/pma/results/DerryTwp.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1035,2002,https://www.pfmauction.com/pma/results/Lincoln.NE.RBs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1036,2002,https://www.pfmauction.com/pma/results/Southern.York.CntySD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1037,2002,https://www.muniauction.com/pma/results/Mt.LebanonSD.GO.Ref.02.AON/bid_summary.html,Bond,,1.0,,,,,
1038,2002,https://www.muniauction.com/pma/results/FortWayne.IN.Rev.02.AON/bid_summary.html,Bond,,1.0,,,,,
1039,2002,https://www.pfmauction.com/pma/results/ChesterWaterAuthority.RBs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1040,2002,https://www.pfmauction.com/pma/results/Collegeville.GO.02.AON/bid_summary.html,Bond,,1.0,,,,,
1041,2002,https://www.nsiauction.com/pma/results/Fairmont.MN.GOs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1042,2002,https://www.pfmauction.com/pma/results/Wallingford-SwarthmoreSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1043,2002,https://www.pfmauction.com/pma/results/Lower.Merion.GOs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1044,2002,https://www.muniauction.com/pma/results/Alaska.HFC.02.First.AMT.AON/bid_summary.html,Bond,,1.0,,,,,
1045,2002,https://www.knnauction.com/pma/results/Alameda.and.Contra.Costa.Cnty.BOE.TRANs.02.AON/bid_summary.html,Note,,1.0,,,,,
1046,2002,https://www.muniauction.com/pma/results/NewHaven.CT.GOs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1047,2002,https://www.muniauction.com/pma/results/Littlestown.Boro.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1048,2002,https://www.pfmauction.com/pma/results/CurwensvilleASD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1049,2002,https://www.pfmauction.com/pma/results/Purchase.LineSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1050,2002,https://www.pfmauction.com/pma/results/Cambria.HgtsSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1051,2002,https://www.pfmauction.com/pma/results/West.ChesterASD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1052,2002,https://www.muniauction.com/pma/results/WilliamsburgCSD.GORef.02.AON/bid_summary.html,Bond,,1.0,,,,,
1053,2002,https://www.muniauction.com/pma/results/Denver.COPs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1054,2002,https://www.pfmauction.com/pma/results/E.Lebanon.CntySD.03.AON/bid_summary.html,Bond,,1.0,,,,,
1055,2002,https://www.muniauction.com/pma/results/Huntington.BeachRDA.02.AON/bid_summary.html,Bond,,1.0,,,,,
1056,2002,https://www.pfmauction.com/pma/results/Mifflin.Co.SD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1057,2002,https://www.muniauction.com/pma/results/LowerSwataraTwp.GO.02.AON/bid_summary.html,Bond,,1.0,,,,,
1058,2002,https://www.speerauction.com/pma/results/Lisle.Park.District.IL.03.AON/bid_summary.html,Bond,,1.0,,,,,
1059,2002,https://www.pfmauction.com/pma/results/Unionville-ChaddsFordSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1060,2002,https://www.pfmauction.com/pma/results/WarrenCntySD.GO.02.AON/bid_summary.html,Bond,,1.0,,,,,
1061,2002,https://www.muniauction.com/pma/results/Los.Angeles.Cnty.CALC.RBs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1062,2002,https://www.pfmauction.com/pma/results/Derry.TwpSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1063,2002,https://www.muniauction.com/pma/results/Berkeley.GORs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1064,2002,https://www.pfmauction.com/pma/results/PottsgroveSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1065,2002,https://www.pfmauction.com/pma/results/MechanicsburgASD.GOs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1066,2002,https://www.pfmauction.com/pma/results/BeaverASD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1067,2002,https://www.muniauction.com/pma/results/Yuba.City.CA.02.AON/bid_summary.html,Bond,,1.0,,,,,
1068,2002,https://www.pfmauction.com/pma/results/Chambersburg.Boro.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1069,2002,https://www.pfmauction.com/pma/results/Williams.ValleySD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1070,2002,https://www.knnauction.com/pma/results/02.TRAN.Pool.No.2.AON/bid_summary.html,Note,,1.0,,,,,
1071,2002,https://www.pfmauction.com/pma/results/Boise.City.ID.Rev.Ref.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1072,2002,https://www.nsiauction.com/pma/results/Fairmont.MN.GOs.02B.AON/bid_summary.html,Bond,,1.0,,,,,
1073,2002,https://www.pfmauction.com/pma/results/UnitedSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1074,2002,https://www.pfmauction.com/pma/results/Otto.EldredSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1075,2002,https://www.muniauction.com/pma/results/Ohio.Comm.Schools.GOs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1076,2002,https://www.pfmauction.com/pma/results/E.StroudsburgASD.GO.03.AON/bid_summary.html,Bond,,1.0,,,,,
1077,2002,https://www.muniauction.com/pma/results/Antietam.Valley.Muni.Auth.02.AON/bid_summary.html,Bond,,1.0,,,,,
1078,2002,https://www.pfmauction.com/pma/results/WestChesterASD.GO.02AA.AON/bid_summary.html,Bond,,1.0,,,,,
1079,2002,https://www.pfmauction.com/pma/results/GreenvilleASD.GO.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1080,2002,https://www.muniauction.com/pma/results/ElPasoDeRobles.CA.GOs.02C.AON/bid_summary.html,Bond,,1.0,,,,,
1081,2002,https://www.pfmauction.com/pma/results/SoudertonASD.GOs.03.AON/bid_summary.html,Bond,,1.0,,,,,
1082,2002,https://www.muniauction.com/pma/results/Rocklin.RDA.TABs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1083,2002,https://www.pfmauction.com/pma/results/CouncilRock.SD.GO.02.AON/bid_summary.html,Bond,,1.0,,,,,
1084,2002,https://www.pfmauction.com/pma/results/Keystone.CentralSD.GOs.02.AON/bid_summary.html,Bond,,1.0,,,,,
1085,2002,https://www.muniauction.com/pma/results/West.Contra.CostaUSD.GOs.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1086,2002,https://www.muniauction.com/pma/results/E.YorkSD.PA.GOs.A.AA.AON/bid_summary.html,Bond,,1.0,,,,,
1087,2002,https://www.nsiauction.com/pma/results/Fargo.ND.Ref.Imp.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1088,2002,https://www.speerauction.com/pma/results/C.LakeCnty.JAWA.Rev.03/bid_summary.html,Bond,,1.0,,,,,
1089,2002,https://www.pfmauction.com/pma/results/ScottTwp.GO.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1090,2002,https://www.pfmauction.com/pma/results/Contra.Costa.Trans.Auth.RBs.Ref.02A.AON/bid_summary.html,Bond,,1.0,,,,,
1091,2002,https://www.pfmauction.com/pma/results/Mt.Lebanon.PA.GOs.02B.AON/bid_summary.html,Bond,,1.0,,,,,
