,year,url,type,Connection Faild,"Could not get first item for //a[contains(text(), ""Selections"")]//@href query of class XpathSelector INFO","Could not get first item for //input[@value=""View Terms""]/@onclick query of class XpathSelector INFO","Could not get first item for //table[@cellpadding=""1""][1] query of class XpathSelector INFO"
670,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Avon%2EGroveSD%2E02AAA%2EAON,Bond,1.0,,,
671,2004,https://www.bidehlers.com/pma/results/Clintonville.GOPN.04B.AON/bid_summary.html,Bond,1.0,,,
672,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=San%2EDiego%2ECOPs%2E03%2EAON,Bond,1.0,,,
673,2011,https://www.bidumbaugh.com/pma/results/Valparaiso.Cty.SWMDRB.11.AON/bid_summary.html,Bond,1.0,,,
674,2002,https://www.bairdauction.com/pma/results/Onalaska.WI.GOs.02.AON/bid_summary.html,Bond,1.0,,,
675,2008,https://www.bidumbaugh.com/pma/results/Lafayette.Cty.SWR.08.AON/bid_summary.html,Bond,1.0,,,
676,2002,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.NM.02.BAN/bid_summary.html,Note,1.0,,,
677,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=New%2EHope%2ESoleburySD%2E03%2EAON,Bond,1.0,,,
678,2001,https://www.bairdauction.com/pma/results/Milwaukee.RANs.2001A/bid_summary.html,Note,1.0,,,
679,2002,https://www.bidumbaugh.com/pma/results/Carmel.IN.RBs.02.AON/bid_summary.html,Bond,1.0,,,
680,2000,https://www.shattuckhammondauction.com/pma/results/MDHealthandEdu.RevBonds.AON/bid_summary.html,Bond,1.0,,,
681,2003,https://www.bairdauction.com/pma/results/FoxPoint.WI.GO.03/bid_summary.html,Bond,1.0,,,
682,2002,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Vernon%2EHills%2EIL%2E02%2EAON,Bond,1.0,,,
683,2011,https://www.bidumbaugh.com/pma/results/Logansport.RSBC.AVPTFMB.11.AON/bid_summary.html,Bond,1.0,,,
684,2009,https://www.bidumbaugh.com/pma/results/Frankfort.RBs.09.AON/bid_summary.html,Bond,1.0,,,
685,2005,https://www.davidsonbondauction.com/pma/results/Columbus.Cty.CRR.05.AON/bid_summary.html,Bond,1.0,,,
686,2008,https://www.bidumbaugh.com/pma/results/Concord.CSBC.FM.08A.AON/bid_summary.html,Bond,1.0,,,
687,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=FortWayne%2EIN%2ERevs%2E02C,Bond,1.0,,,
688,2007,https://www.shattuckhammondauction.com/pma/results/Covenant.Health.HSR.07.AON/bid_summary.html,Bond,1.0,,,
689,2004,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.04.TRAN.AON/bid_summary.html,Note,1.0,,,
690,2010,https://www.bidumbaugh.com/pma/results/Zionsville.SWBARN.10.AON/bid_summary.html,Note,1.0,,,
691,2003,https://www.bairdauction.com/pma/results/Neenah.WI.GO.03A.AON/bid_summary.html,Bond,1.0,,,
692,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Cheltenham%2ETwpSD%2E03%2EAON,Bond,1.0,,,
693,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Hillsborough%2ECnty%2EFL%2E03,Bond,1.0,,,
694,2006,https://www.pdxauction.com/pma/results/Portland.FLWSRR.06B.AON/bid_summary.html,Bond,1.0,,,
695,2001,https://www.davidsonbondauction.com/pma/results/Colorado.General.Fund.TRAN.2001A/bid_summary.html,Note,1.0,,,
696,2003,https://www.pdxauction.com/pma/results/Portland.TANs.03/bid_summary.html,Note,1.0,,,
697,2003,https://www.bairdauction.com/pma/results/Manitowoc.WI.GOProms.03B/bid_summary.html,Bond,1.0,,,
698,2011,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=MiamiDadeCo%2ECAATSOB%2E11B%2EAON&uniqueid=Tk0iEQoBAQEAAGeqrKA,Bond,,,1.0,
699,2003,https://www.bairdauction.com/pma/results/Milwaukee.GO.Bonds.03B6.AON/bid_summary.html,Bond,1.0,,,
700,2004,https://www.pdxauction.com/pma/results/Portland.Cty.WSRR.04A.AON/bid_summary.html,Bond,1.0,,,
701,2010,https://www.bidumbaugh.com/pma/results/GreenwoodPublLib.GORAIB.10.AON/bid_summary.html,Bond,1.0,,,
702,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=SoudertonASD%2EGOs%2E02%2EAON,Bond,1.0,,,
703,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Alaska%2EMBB%2E03A%2EAON,Bond,1.0,,,
704,2002,https://www.bidumbaugh.com/pma/results/Hamilton.CntyPD.IN.02.AON/bid_summary.html,Bond,1.0,,,
705,2003,https://www.davidsonbondauction.com/pma/results/Johnson.Cty.Park.Rec.COP.03A.AON/bid_summary.html,Bond,1.0,,,
706,2002,https://www.bairdauction.com/pma/results/Washington.Cnty.GO.Notes.02.AON/bid_summary.html,Bond,1.0,,,
707,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=N%2EYork%2ECntySD%2E03%2EAON,Bond,1.0,,,
708,2005,https://www.pdxauction.com/pma/results/Portland.FLSSRR.05A.AON/bid_summary.html,Bond,1.0,,,
709,2002,https://www.davidsonbondauction.com/pma/results/KDFA.Rev.02K.AON/bid_summary.html,Bond,1.0,,,
710,2007,https://www.bidumbaugh.com/pma/results/Indianapolis.Marion.Cnty.PL.GO.07.AON/bid_summary.html,Bond,1.0,,,
711,2004,https://www.davidsonbondauction.com/pma/results/Sandoval.Cty.GO.04.AON/bid_summary.html,Bond,1.0,,,
712,2012,http://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Cumru%2ETwp%2EGOB%2E13%2EAON,Bond,,,,1.0
713,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=MontgomeryASD%2E03%2EAON,Bond,1.0,,,
714,2009,https://www.bidumbaugh.com/pma/results/ChestertonRedevDist.TIRB.09.AON/bid_summary.html,Bond,1.0,,,
715,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=SoudertonASD%2EGOs%2E03%2EAON,Bond,1.0,,,
716,2010,https://www.bidumbaugh.com/pma/results/Metropolitan.SD.Pike.Twp.GOB.10.AON/bid_summary.html,Bond,1.0,,,
717,2005,https://www.pdxauction.com/pma/results/Portland.ALTRR.05A.AON/bid_summary.html,Bond,1.0,,,
718,2003,https://www.bairdauction.com/pma/results/LakeGeneva.GenoaCityUHSD.03/bid_summary.html,Bond,1.0,,,
719,2003,https://www.bairdauction.com/pma/results/Racine.Cnty.Bonds.03B.AON/bid_summary.html,Bond,1.0,,,
720,2003,https://www.bairdauction.com/pma/results/WaukeshaCountyATCD.WI.GOProms.03/bid_summary.html,Bond,1.0,,,
721,2003,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Waterloo%2EIA%2EGO%2E03A,Bond,1.0,,,
722,2002,https://www.bairdauction.com/pma/results/MoraineParkTCD.GOProms.01-02B.AON/bid_summary.html,Bond,1.0,,,
723,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Anderson%2EIN%2EGO%2E02,Bond,1.0,,,
724,2002,https://www.bairdauction.com/pma/results/Winnebago.Co.GORef.AON/bid_summary.html,Bond,1.0,,,
725,2003,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=NWSuburbanMuni%2EJAWA%2EIL%2ERev%2E03,Bond,1.0,,,
726,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Ft%2EWayne%2EIN%2ERev%2E03,Bond,1.0,,,
727,2007,https://www.bidumbaugh.com/pma/results/Noblesville.Cty.SWR.07.AON/bid_summary.html,Bond,1.0,,,
728,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Whitehall%2ETwp%2E03%2EAON,Bond,1.0,,,
729,2002,https://www.bairdauction.com/pma/results/WaukeshaCnty.ATCD.02C.AON/bid_summary.html,Bond,1.0,,,
730,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=E%2ELebanonCnty%2ESD%2EGO%2E03A,Bond,1.0,,,
731,2003,https://www.bairdauction.com/pma/results/Racine.Cnty.Notes.03A.AON/bid_summary.html,Bond,1.0,,,
732,2006,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Monmouth%2ECty%2EGO%2ECAB%2E06%2EAON&uniqueid=RYa3pQoBAQEAABIRYc0,Bond,,,1.0,
733,2016,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Oak%2EPark%2EVillage%2ETGOCPB%2E16B%2EAON&uniqueid=VvAmpQoBAQEAAEVcIrw,Bond,,,1.0,
734,2011,https://www.bidumbaugh.com/pma/results/MerrillvilleCD.CDB.11.AON/bid_summary.html,Bond,1.0,,,
735,2003,https://www.bairdauction.com/pma/results/Milwaukee.WI.GO.03B1/bid_summary.html,Bond,1.0,,,
736,2009,https://www.bidumbaugh.com/pma/results/LaGrangeCoPubLib.GOB.09A.AON/bid_summary.html,Bond,1.0,,,
737,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Anderson%2EIN%2ERBs%2E02%2EAON,Bond,1.0,,,
738,2007,https://www.pdxauction.com/pma/results/Portland.LTI.07A.AON/bid_summary.html,Bond,1.0,,,
739,2004,https://www.bidumbaugh.com/pma/results/Fayette.Cty.FMB.04.AON/bid_summary.html,Bond,1.0,,,
740,2003,https://www.bairdauction.com/pma/results/Waukesha.TCD.03B.AON/bid_summary.html,Bond,1.0,,,
741,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Allegheny%2ECC%2ERev%2E03,Bond,1.0,,,
742,2003,https://www.davidsonbondauction.com/pma/results/Auraria.Hgh.Ed.Cntr.CO.03.AON/bid_summary.html,Bond,1.0,,,
743,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Fort%2ELauderdale%2ERBs%2E03,Bond,1.0,,,
744,2011,https://www.bidumbaugh.com/pma/results/PerryTwp.MSBC.FMB.11.AON/bid_summary.html,Bond,1.0,,,
745,2001,https://www.pdxauction.com/pma/results/Portland.OR.LTRB.CIB.01A.AON/bid_summary.html,Bond,1.0,,,
746,2004,https://www.bidehlers.com/pma/results/Kasson-Mantorville.GOAACI.04A.AON/bid_summary.html,Note,1.0,,,
747,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Conewago%2EValleySD%2EGOs%2E02A%2EAON,Bond,1.0,,,
748,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Wallingford%2ESwarthmoreSD%2EGO%2E03,Bond,1.0,,,
749,2003,http://www.knnauction.comhttp://www.knnauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Alameda%2Eand%2EContra%2ECosta%2ECnty%2EBOE%2ETRANs%2E03%2EAON,Note,1.0,,,
750,2010,https://www.davidsonbondauction.com/pma/results/Omaha.NE.VPBs.10.AON/bid_summary.html,Bond,1.0,,,
751,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=OregonBB%2ERBs%2E02B%2EAON,Bond,1.0,,,
752,2006,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Rochester%2ECUSD3A%2EGOSB%2ECAB%2E06%2EAON&uniqueid=RYbueAoBAQEAADlKvEA,Bond,,,1.0,
753,2002,https://www.bidumbaugh.com/pma/results/Lafayette.IN.RBs.02.AON/bid_summary.html,Bond,1.0,,,
754,2002,https://www.bairdauction.com/pma/results/Brown.Cnty.WI.GO.Highway.02B.AON/bid_summary.html,Bond,1.0,,,
755,2007,https://www.bidumbaugh.com/pma/results/St.John.Twn.WR.07.AON/bid_summary.html,Bond,1.0,,,
756,2008,https://www.bidumbaugh.com/pma/results/Winamac.Twn.SWR.08.AON/bid_summary.html,Bond,1.0,,,
757,2002,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.GOs.02.AON/bid_summary.html,Bond,1.0,,,
758,2004,https://www.bidehlers.com/pma/results/Cambridge.Cty.GOI.04B.AON/bid_summary.html,Bond,1.0,,,
759,2001,https://www.bairdauction.com/pma/results/Waukesha.GO.Notes.01C.AON/bid_summary.html,Bond,1.0,,,
760,2002,https://www.bidumbaugh.com/pma/results/Pike.Twp.MSBC.IN.02.AON/bid_summary.html,Bond,1.0,,,
761,2010,https://www.bidumbaugh.com/pma/results/Greenwood.Cty.SWFRB.10A.SWRB.10B.AON/bid_summary.html,Bond,1.0,,,
762,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Apollo%2ERidgeSD%2E03%2EAON,Bond,1.0,,,
763,2003,https://www.bairdauction.com/pma/results/Milwaukee.GO.Notes.03N7.AON/bid_summary.html,Bond,1.0,,,
764,2002,https://www.bairdauction.com/pma/results/TwpHSD.No.207.IL.LSBs.02.AON/bid_summary.html,Bond,1.0,,,
765,2001,https://www.bairdauction.com/pma/results/Moraine.Park.tech.Coll.Dist.01H.AON/bid_summary.html,Bond,1.0,,,
766,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=FairfieldASD%2E03%2EAON,Bond,1.0,,,
767,2002,https://www.bairdauction.com/pma/results/Racine.Cnty.WI.GO.Bonds.02B.AON/bid_summary.html,Bond,1.0,,,
768,2003,http://www.knnauction.comhttp://www.knnauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=03%2ETRAN%2EPool%2E2,Note,1.0,,,
769,2008,https://www.bidumbaugh.com/pma/results/Concord.CSBC.08B.AON/bid_summary.html,Bond,1.0,,,
770,2003,https://www.davidsonbondauction.com/pma/results/Bernalillo.NM.TRAN.03/bid_summary.html,Note,1.0,,,
771,2002,https://www.davidsonbondauction.com/pma/results/KansasDFA.LRBs.02H.AON/bid_summary.html,Bond,1.0,,,
772,2003,https://www.bairdauction.com/pma/results/Milwaukee.RANs.03M5/bid_summary.html,Note,1.0,,,
773,2001,https://www.bairdauction.com/pma/results/Waukesha.TCD.WI.GOs.01D.AON/bid_summary.html,Bond,1.0,,,
774,2004,https://www.pdxauction.com/pma/results/Portland.GOEFBs.04A.AON/bid_summary.html,Bond,1.0,,,
775,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Ft%2EWayne%2EIN%2ERBs%2E03%2EAON,Bond,1.0,,,
776,2005,https://www.pdxauction.com/pma/results/Portland.TAN.05.AON/bid_summary.html,Note,1.0,,,
777,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=State%2ECollegeASD%2E03%2EAON,Bond,1.0,,,
778,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Miller%2EPlaceUFSD%2E03%2ETAN,Note,1.0,,,
779,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Berkeley%2ECOPs%2E03%2EAON,Bond,1.0,,,
780,2002,https://www.bairdauction.com/pma/results/Germantown.WI.GO.02A.AON/bid_summary.html,Bond,1.0,,,
781,2003,https://www.pdxauction.com/pma/results/Portland.LTIBs.03A.AON/bid_summary.html,Bond,1.0,,,
782,2003,https://www.bidumbaugh.com/pma/results/Allen.Cty.PLBC.FMB.03.AON/bid_summary.html,Bond,1.0,,,
783,2003,https://www.bairdauction.com/pma/results/Appleton.WI.GO.03A.AON/bid_summary.html,Bond,1.0,,,
784,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Berkeley%2E02%2ETRAN,Note,1.0,,,
785,2006,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=06%2ETRAN%2EPool%2E2&uniqueid=RJBHvwoBAQEAACljXfw,Note,,,1.0,
786,2006,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Forest%2EPark%2EPD%2ECAB%2E06A%2EAON&uniqueid=RTeS-AoBAQEAAHS7LkA,Bond,,,1.0,
787,2004,https://www.davidsonbondauction.com/pma/results/Columbus.Cty.SCRR.04.AON/bid_summary.html,Bond,1.0,,,
788,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Santa%2EClara%2EValley%2ETA%2E02%2ENotes%2EAON,Note,1.0,,,
789,2008,https://www.bidumbaugh.com/pma/results/Newburgh.SWR.08.AON/bid_summary.html,Bond,1.0,,,
790,2002,https://www.bairdauction.com/pma/results/Germantown.WI.Taxable.02B.AON/bid_summary.html,Bond,1.0,,,
791,2003,https://www.davidsonbondauction.com/pma/results/Miami.Cty.GO.03A.AON/bid_summary.html,Bond,1.0,,,
792,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=RidgwayASD%2E03%2EAON,Bond,1.0,,,
793,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=WestChesterASD%2EGO%2E02AA%2EAON,Bond,1.0,,,
794,2011,https://www.bidumbaugh.com/pma/results/FortWayne.Cty.SWRB.11A.AON/bid_summary.html,Bond,1.0,,,
795,2001,https://www.pdxauction.com/pma/results/Portland.RRB.01A.AON/bid_summary.html,Bond,1.0,,,
796,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=WestContraCostaUSD%2E02%2ETRANS%2EAON,Note,1.0,,,
797,2003,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Forest%2EPreserve%2EDist%2EIL%2EGO%2E03,Bond,1.0,,,
798,2002,https://www.bairdauction.com/pma/results/BlackhawkTCD.GO.Notes.02C.AON/bid_summary.html,Bond,1.0,,,
799,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Susquehanna%2ETwpSD%2E03A%2EAON,Bond,1.0,,,
800,2001,https://www.shattuckhammondauction.com/pma/results/Lehigh.Valley.Hosp.Revs.01B.AON/bid_summary.html,Bond,1.0,,,
801,2007,https://www.bidumbaugh.com/pma/results/Plainfield.Twn.GO.07.AON/bid_summary.html,Bond,1.0,,,
802,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Steelton%2EHighspireSD%2E03%2EAON,Bond,1.0,,,
803,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=E%2EPennsboroASD%2E03A%2EAA%2EAON,Bond,1.0,,,
804,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=LowerWindsorTwp%2EGO%2E03,Bond,1.0,,,
805,2001,https://www.davidsonbondauction.com/pma/results/Lexington-Fayette.UCG.GOs.01B.AON/bid_summary.html,Bond,1.0,,,
806,2001,https://www.bairdauction.com/pma/results/Menasha.WI.RBs.AON/bid_summary.html,Bond,1.0,,,
807,2005,https://www.bidumbaugh.com/pma/results/Mishawaka.Cty.GO.05.AON/bid_summary.html,Bond,1.0,,,
808,2003,https://www.bairdauction.com/pma/results/BlackhawkTCD.GO.Notes.03.AON/bid_summary.html,Bond,1.0,,,
809,2002,http://www.knnauction.comhttp://www.knnauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=PerrisUHSD%2E02%2ETRAN,Note,1.0,,,
810,2012,https://www.bidumbaugh.com/pma/results/Angola.City.WRRRB.12.AON/bid_summary.html,Bond,1.0,,,
811,2007,https://www.shattuckhammondauction.com/pma/results/Lehigh.Cnty.R.07A.AON/bid_summary.html,Bond,1.0,,,
812,2005,https://www.pdxauction.com/pma/results/Portland.AWURRR.05A.AON/bid_summary.html,Bond,1.0,,,
813,2003,https://www.bidumbaugh.com/pma/results/Marion.HSBC.IN.03.AON/bid_summary.html,Bond,1.0,,,
814,2000,https://www.davidsonbondauction.com/pma/results/Lexington-Fayette.UCG.GO.00D.AON/bid_summary.html,Bond,1.0,,,
815,2002,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Lisle%2EPark%2EDistrict%2EIL%2E03%2EAON,Bond,1.0,,,
816,2000,https://www.davidsonbondauction.com/pma/results/BoulderCounty.CO.SalesUseTax.RB.00.AON/bid_summary.html,Bond,1.0,,,
817,2005,https://www.pdxauction.com/pma/results/Portland.ALTRR.05B.AON/bid_summary.html,Bond,1.0,,,
818,2002,https://www.bairdauction.com/pma/results/Winnebago.Cnty.GO.Ref.AON/bid_summary.html,Bond,1.0,,,
819,2007,https://www.bidumbaugh.com/pma/results/Muncie.Cty.SDR.07.AON/bid_summary.html,Bond,1.0,,,
820,2005,https://www.shattuckhammondauction.com/pma/results/Louisiana.PFA.HR.FMOLHSP.05A.AON/bid_summary.html,Bond,1.0,,,
821,2002,https://www.bairdauction.com/pma/results/Brown.Cnty.WI.GO.Airport.02A.AON/bid_summary.html,Bond,1.0,,,
822,2002,http://www.nsiauction.comhttp://www.fwwauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Pine%2ERiver%2EBackusISD%2E2174%2EMN%2E02%2EAON,Bond,1.0,,,
823,2002,https://www.pgcorbinauction.com/pma/results/MWRA.RBs.02B.AON/bid_summary.html,Bond,1.0,,,
824,2006,https://www.bidumbaugh.com/pma/results/Frankfort.HSESBC.FM.06.AON/bid_summary.html,Bond,1.0,,,
825,2000,https://www.shattuckhammondauction.com/pma/results/Mifflin.Co.RevBonds.AON/bid_summary.html,Bond,1.0,,,
826,2006,https://www.davidsonbondauction.com/pma/results/MUD.Omaha.WR.06B.AON/bid_summary.html,Bond,1.0,,,
827,2001,https://www.bairdauction.com/pma/results/Madison.Area.TSD.WI.GOs.01B.AON/bid_summary.html,Bond,1.0,,,
828,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=DonegalSD%2EPA%2EGO%2E03%2E03A,Bond,1.0,,,
829,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=San%2ERafael%2EJPFA%2E03%2EAON,Bond,1.0,,,
830,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=EllwoodCityASD%2EGO%2E03,Bond,1.0,,,
831,2004,https://www.bidumbaugh.com/pma/results/Clay.Cnty.BC.FM.04.AON/bid_summary.html,Bond,1.0,,,
832,2006,https://www.shattuckhammondauction.com/pma/results/CSCDA.John.Muir.R.06A.AON/bid_summary.html,Bond,1.0,,,
833,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Antietam%2EValley%2EMuni%2EAuth%2E02%2EAON,Bond,1.0,,,
834,2002,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.GORs.02A.AON/bid_summary.html,Bond,1.0,,,
835,2005,https://www.davidsonbondauction.com/pma/results/Colorado.FMP.CoP.05A.AON/bid_summary.html,Bond,1.0,,,
836,2001,https://www.davidsonbondauction.com/pma/results/Colorado.General.Fund.TRAN.2001B/bid_summary.html,Note,1.0,,,
837,2003,https://www.bairdauction.com/pma/results/Ft.Atkinson.GORs.03.AON/bid_summary.html,Bond,1.0,,,
838,2003,https://www.bairdauction.com/pma/results/Milwaukee.Cnty.GO.03A.AON/bid_summary.html,Bond,1.0,,,
839,2005,https://www.bidumbaugh.com/pma/results/Brownsburg.Bldg.Corp.FM.05.AON/bid_summary.html,Bond,1.0,,,
840,2006,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Kane%2ECnty%2EFPD%2EGOLT%2ECAB%2E06%2EAON&uniqueid=RLJ9DAoBAQEAAC3RVPk,Bond,,,1.0,
841,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=New%2EHope%2ESolebury%2ESD%2EGOs%2E01%2EAON&uniqueid=OrY7PcZPGcgAAFY0eYw,Bond,,,1.0,
842,2001,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Arlington%2EHts%2EVil%2EGOs%2E01%2EAON&uniqueid=O-kl8sZPGcgAAEa1WVs,Bond,,,1.0,
843,2004,https://www.pdxauction.com/pma/results/Portland.Cty.FLSSR.04A.AON/bid_summary.html,Bond,1.0,,,
844,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=DuBoisASD%2E03%2EAON,Bond,1.0,,,
845,2002,https://www.bairdauction.com/pma/results/Galesville.E.T.SD.WI.GORef.02/bid_summary.html,Bond,1.0,,,
846,2002,https://www.bairdauction.com/pma/results/Milwaukee.GO.Bonds.W.AON/bid_summary.html,Bond,1.0,,,
847,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Alaska%2EMBB%2E03C%2EAON,Bond,1.0,,,
848,2010,https://www.bidumbaugh.com/pma/results/HammondSanDist.STDB.10A.AON/bid_summary.html,Bond,1.0,,,
849,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=William%2EFloydUFSD%2E03%2ETAN,Note,1.0,,,
850,2001,https://www.bairdauction.com/pma/results/Whitefish.Bay.GOs.01.AON/bid_summary.html,Bond,1.0,,,
851,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=PottsgroveSD%2EGOs%2E01%2EAON&uniqueid=OtMpIMZPGcgAAHvHZZE,Bond,,,1.0,
852,2001,http://www.bidmass.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Massachusetts%2EConsol%2ELoan%2E2001%2EB%2EAON&uniqueid=OvlbxcZPGcgAAEtWMfs,Bond,,,1.0,
853,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=SusquehannaTwp%2ESD%2EGOs%2E01A%2EAON&uniqueid=O-Pqd8ZPGcgAADJGKG0,Bond,,,1.0,
854,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=UpperMorelandTwp%2EGOs%2E01%2EAON&uniqueid=OvbHRsZPGcgAAHuFKNg,Bond,,,1.0,
